"buying=vhigh","buying=high","buying=med","buying=low","maint=vhigh","maint=high","maint=med","maint=low","doors=2","doors=3","doors=4","doors=5more","persons=2","persons=4","persons=more","lug_boot=small","lug_boot=med","lug_boot=big","safety=low","safety=med","safety=high","class"
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
