"V1","V2","V3","V4","V5","class"
0.708437,0.061535,0.033697,0.371215,0.151987,0
0.728083,0.093428,0.077021,0.202206,0.055172,0
0.755302,0.058247,0.030788,0.311392,0.178168,0
0.749984,0.076296,0.052806,0.323736,0.105581,0
0.616014,0.056807,0.028248,0.386303,0.142828,0
0.575107,0.129134,0.11509,0.110609,0.073508,0
0.680744,0.055091,0.026312,0.373378,0.119839,0
0.756998,0.044808,0.021673,0.254247,0.178198,0
0.686025,0.051909,0.025624,0.343661,0.155501,0
0.738228,0.051355,0.023681,0.20892,0.157442,0
0.756718,0.050375,0.025148,0.280137,0.109808,0
0.724003,0.118502,0.098495,0.122538,0.061946,0
0.720342,0.052553,0.025256,0.3251,0.225045,0
0.672566,0.09827,0.080226,0.162597,0.117094,0
0.610042,0.05109,0.025429,0.316678,0.149125,0
0.662936,0.047163,0.022865,0.280036,0.113719,0
0.698404,0.081442,0.053137,0.20581,0.114986,0
0.599598,0.048899,0.030029,0.264534,0.092505,0
0.767217,0.052428,0.029575,0.239451,0.133262,0
0.721713,0.054836,0.028822,0.353684,0.197128,0
0.686627,0.054795,0.031053,0.380684,0.215268,0
0.736075,0.05493,0.029351,0.241099,0.162655,0
0.648542,0.064747,0.034556,0.285648,0.200833,0
0.773588,0.050167,0.024773,0.344115,0.198913,0
0.718563,0.055217,0.029431,0.281985,0.200829,0
0.585955,0.05251,0.027197,0.350965,0.194656,0
0.73976,0.054852,0.027228,0.366764,0.202711,0
0.569115,0.051314,0.019703,0.295532,0.104648,0
0.701168,0.056822,0.029164,0.45673,0.212274,0
0.614919,0.121579,0.099797,0.118588,0.06534,0
0.607637,0.053508,0.027642,0.423533,0.245517,0
0.647347,0.060636,0.030511,0.394481,0.18064,0
0.58164,0.06825,0.045221,0.231726,0.142793,0
0.632231,0.06309,0.035594,0.513482,0.169879,0
0.650124,0.080979,0.044306,0.548003,0.191065,0
0.732645,0.068583,0.038384,0.313148,0.19303,0
0.672192,0.089137,0.051824,0.503847,0.178265,0
0.644639,0.071993,0.044237,0.424757,0.234347,0
0.701024,0.081494,0.045322,0.516995,0.19038,0
0.673934,0.110319,0.09049,0.079547,0.109246,0
0.68518,0.102698,0.079648,0.129055,0.121564,0
0.70897,0.073302,0.046185,0.314322,0.133588,0
0.682359,0.064374,0.040691,0.24163,0.160695,0
0.58295,0.083827,0.050184,0.496911,0.152858,0
0.740921,0.07392,0.038767,0.464587,0.134424,0
0.619288,0.068031,0.039403,0.363817,0.161105,0
0.666368,0.084529,0.05954,0.330471,0.169559,0
0.68627,0.067541,0.041857,0.241326,0.177146,0
0.702737,0.0648,0.042371,0.209888,0.169823,0
0.737041,0.061312,0.041441,0.183487,0.13138,0
0.588266,0.091695,0.046905,0.553668,0.131961,0
0.637543,0.079413,0.042459,0.456657,0.195177,0
0.611148,0.081105,0.045499,0.5195,0.179155,0
0.615101,0.083182,0.049199,0.474847,0.13896,0
0.681297,0.072096,0.046809,0.273048,0.151072,0
0.76254,0.08154,0.046099,0.484912,0.213761,0
0.730896,0.082289,0.048243,0.444604,0.219887,0
0.704793,0.050407,0.031199,0.052951,0.049124,0
0.716579,0.05185,0.030134,0.117555,0.13553,0
0.601969,0.064607,0.03769,0.316622,0.099632,0
0.552566,0.089963,0.047552,0.554462,0.144881,0
0.660261,0.08059,0.041873,0.412004,0.145589,0
0.706026,0.073743,0.042473,0.447023,0.223306,0
0.759274,0.060265,0.036866,0.280356,0.130525,0
0.651855,0.086087,0.05797,0.249346,0.100388,0
0.715271,0.085324,0.049625,0.502019,0.121489,0
0.73696,0.075259,0.053839,0.080936,0.127086,0
0.731138,0.055838,0.031502,0.225662,0.167447,0
0.739301,0.062261,0.036059,0.307782,0.212126,0
0.720798,0.051273,0.030065,0.206839,0.003012,0
0.706218,0.061124,0.03799,0.252159,0.187118,0
0.712861,0.043903,0.024743,0.097772,0.104645,0
0.69782,0.0575,0.033509,0.181434,0.180083,0
0.656418,0.078712,0.046048,0.400815,0.217978,0
0.739501,0.077902,0.052336,0.372416,0.104323,0
0.678056,0.085228,0.051956,0.454915,0.075881,0
0.750751,0.065954,0.039581,0.331096,0.237688,0
0.743841,0.069527,0.044422,0.283839,0.241363,0
0.670272,0.07268,0.046581,0.299598,0.184072,0
0.770971,0.05542,0.03507,0.168691,0.086647,0
0.646163,0.072382,0.041166,0.263045,0.167617,0
0.655983,0.070477,0.039374,0.356749,0.192519,0
0.629935,0.069196,0.036086,0.291708,0.08732,0
0.72631,0.075298,0.049932,0.311802,0.108001,0
0.684151,0.068195,0.041262,0.373893,0.249236,0
0.636621,0.069495,0.04056,0.409892,0.179726,0
0.761631,0.078503,0.046531,0.444024,0.181143,0
0.709633,0.044478,0.023718,0.109586,0.100114,0
0.733963,0.069818,0.044688,0.336595,0.256515,0
0.762364,0.073426,0.039486,0.516181,0.206554,0
0.628609,0.072701,0.040025,0.522846,0.183185,0
0.751273,0.071075,0.036798,0.506798,0.206926,0
0.636221,0.071192,0.038289,0.503164,0.20887,0
0.52965,0.07749,0.046775,0.363111,0.074447,0
0.62511,0.058431,0.031698,0.239755,0.078929,0
0.714939,0.046552,0.024843,0.162882,0.156129,0
0.729426,0.056155,0.029084,0.21765,0.075941,0
0.683637,0.078823,0.060395,0.254016,0.11466,0
0.735246,0.074333,0.049567,0.314845,0.093762,0
0.735283,0.071968,0.039115,0.460548,0.153999,0
0.722238,0.064732,0.038286,0.32939,0.157014,0
0.639517,0.073769,0.067517,0.200796,0.183187,0
0.710084,0.041326,0.02549,0.217387,0.232876,0
0.654938,0.073662,0.0434,0.496407,0.146823,0
0.742058,0.099275,0.074161,0.226145,0.098156,0
0.704057,0.070275,0.043134,0.368607,0.155839,0
0.638963,0.097711,0.073351,0.227799,0.160277,0
0.720984,0.064019,0.040406,0.224194,0.097171,0
0.671727,0.072511,0.047013,0.242213,0.078635,0
0.749985,0.068264,0.036738,0.45599,0.223362,0
0.584598,0.072639,0.039241,0.395312,0.120381,0
0.735089,0.07479,0.042259,0.388295,0.149859,0
0.736289,0.087272,0.0523,0.437329,0.148153,0
0.705448,0.068597,0.049495,0.167126,0.155945,0
0.707748,0.085446,0.062773,0.096257,0.094965,0
0.628334,0.061916,0.045813,0.221868,0.112206,0
0.631615,0.083279,0.051089,0.453085,0.174702,0
0.693775,0.051905,0.035008,0.167463,0.149771,0
0.742325,0.048418,0.028086,0.067402,0.08594,0
0.761941,0.066253,0.036466,0.441576,0.267265,0
0.718955,0.048076,0.032205,0.101667,0.10228,0
0.695354,0.063782,0.038804,0.237459,0.11729,0
0.673415,0.095404,0.090423,0.225665,0.126645,0
0.700177,0.076898,0.045852,0.547794,0.131945,0
0.920773,0.064266,0.035031,0.452289,0.060325,0
0.704982,0.078037,0.041222,0.459162,0.152617,0
0.642022,0.070667,0.04002,0.474557,0.170754,0
0.666119,0.096315,0.081281,0.14382,0.156821,0
0.710656,0.080421,0.066444,0.227164,0.149329,0
0.645676,0.070009,0.041253,0.447403,0.122105,0
0.681657,0.067104,0.037633,0.465112,0.154271,0
0.533712,0.073281,0.043882,0.526751,0.09143,0
0.744983,0.087469,0.051625,0.431724,0.091585,0
0.748301,0.052428,0.035197,0.185034,0.209579,0
0.492937,0.081301,0.07035,0.224446,0.139131,0
0.803796,0.067793,0.036964,0.451507,0.182586,0
0.739645,0.06596,0.039487,0.450489,0.097223,0
0.654084,0.069774,0.03841,0.33777,0.127884,0
0.752993,0.070646,0.040676,0.270417,0.107573,0
0.816482,0.065854,0.032602,0.435245,0.166429,0
0.650932,0.048087,0.036877,0.210948,0.247858,0
0.707372,0.064493,0.03749,0.296844,0.124482,0
0.719921,0.064136,0.039386,0.303437,0.151907,0
0.622204,0.066412,0.037598,0.408931,0.089454,0
0.69264,0.072797,0.037808,0.397523,0.069817,0
0.832252,0.073029,0.037918,0.397049,0.126108,0
0.730367,0.065045,0.03141,0.432118,0.201129,0
0.502984,0.066576,0.034275,0.280309,0.144737,0
0.632403,0.077018,0.040028,0.458097,0.19266,0
0.642724,0.067989,0.049768,0.184788,0.187479,0
0.624345,0.075719,0.046028,0.293196,0.103591,0
0.624111,0.064284,0.039072,0.291044,0.181329,0
0.607432,0.067883,0.035475,0.529139,0.103726,0
0.714031,0.065371,0.033525,0.424132,0.174166,0
0.603838,0.070268,0.042848,0.316956,0.099871,0
0.64876,0.069332,0.03873,0.482686,0.218833,0
0.795598,0.077451,0.04417,0.235301,0.15247,0
0.663065,0.087788,0.060506,0.226365,0.16955,0
0.736689,0.069902,0.041421,0.319248,0.13554,0
0.750577,0.071677,0.039452,0.456342,0.190174,0
0.734008,0.064702,0.03646,0.333777,0.105559,0
0.77087,0.07715,0.0583,0.204688,0.111684,0
0.82385,0.05827,0.031818,0.429662,0.161623,0
0.691574,0.082456,0.055367,0.278698,0.111811,0
0.546428,0.073101,0.039133,0.448958,0.192558,0
0.662321,0.10829,0.096384,0.230733,0.154682,0
0.699702,0.092971,0.070974,0.252679,0.108963,0
0.701565,0.073554,0.041723,0.409887,0.081533,0
0.730104,0.060932,0.035015,0.29223,0.157158,0
0.675592,0.075693,0.048256,0.310033,0.139133,0
0.921194,0.077836,0.046257,0.326641,0.114012,0
0.821364,0.108318,0.093444,0.236672,0.120815,0
0.786928,0.074756,0.042803,0.487921,0.210884,0
0.726726,0.066089,0.045471,0.241944,0.189435,0
0.750567,0.079599,0.042167,0.49591,0.250431,0
0.675024,0.091221,0.073218,0.248571,0.095711,0
0.621736,0.070772,0.040413,0.319122,0.099639,0
0.623359,0.126805,0.11491,0.236271,0.080752,0
0.76271,0.079761,0.045825,0.420869,0.107378,0
0.684143,0.072889,0.042565,0.44392,0.134648,0
0.724677,0.078528,0.057865,0.243897,0.095214,0
0.813384,0.094294,0.070976,0.244677,0.233826,0
0.758803,0.073601,0.041891,0.440976,0.16204,0
0.591411,0.079352,0.043464,0.535135,0.178647,0
0.64671,0.078277,0.046121,0.357088,0.118333,0
0.566508,0.090458,0.069666,0.256765,0.075048,0
0.600899,0.053174,0.034248,0.255957,0.126333,0
0.717585,0.072313,0.040921,0.394268,0.166864,0
0.815372,0.073303,0.040345,0.346399,0.116023,0
0.709249,0.084929,0.06308,0.255157,0.134324,0
0.788137,0.075526,0.041076,0.522559,0.172396,0
0.620434,0.07781,0.044211,0.473369,0.20846,0
0.76688,0.075401,0.051354,0.275848,0.163122,0
0.712226,0.071933,0.045206,0.292179,0.109287,0
0.670055,0.086202,0.062694,0.264772,0.106777,0
0.665733,0.07343,0.041018,0.411449,0.110423,0
0.749248,0.073254,0.041598,0.428315,0.195915,0
0.676716,0.073253,0.043241,0.362941,0.165138,0
0.786756,0.073794,0.044932,0.33696,0.090964,0
0.747696,0.066049,0.041634,0.249077,0.190551,0
0.751149,0.073536,0.042388,0.412303,0.151719,0
0.673265,0.073277,0.036987,0.396773,0.190581,0
0.682016,0.073519,0.040691,0.42489,0.078563,0
0.648981,0.063047,0.040302,0.248079,0.236191,0
0.779615,0.068085,0.04065,0.42477,0.153931,0
0.639986,0.069359,0.039469,0.393597,0.190564,0
0.594932,0.075831,0.048758,0.328351,0.154884,0
0.785575,0.073505,0.04114,0.434859,0.204411,0
0.682067,0.070189,0.043946,0.329593,0.128924,0
0.59937,0.07356,0.041816,0.438452,0.087084,0
0.825159,0.078305,0.042047,0.528309,0.102293,0
0.642967,0.080259,0.043089,0.539236,0.140911,0
0.686582,0.072238,0.04264,0.331767,0.156929,0
0.604825,0.073047,0.043285,0.304747,0.110091,0
0.731193,0.072491,0.044578,0.311225,0.149524,0
0.742228,0.065643,0.039814,0.303161,0.150643,0
0.658027,0.067388,0.038141,0.33721,0.105471,0
0.65756,0.08383,0.045029,0.548236,0.248345,0
0.716005,0.036198,0.01514,0.061337,0.039849,0
0.781116,0.041083,0.018533,0.171311,0.103398,0
0.736981,0.050542,0.024236,0.245188,0.188209,0
0.610781,0.049035,0.021706,0.197387,0.166295,0
0.666902,0.072718,0.041199,0.377405,0.089551,0
0.68364,0.068356,0.036528,0.394096,0.060323,0
0.686467,0.045627,0.022446,0.176494,0.148443,0
0.668448,0.037269,0.01771,0.119152,0.101671,0
0.705711,0.06465,0.03339,0.38012,0.065915,0
0.704752,0.05097,0.027305,0.204365,0.184284,0
0.568815,0.043968,0.022585,0.218125,0.201731,0
0.674919,0.06729,0.03838,0.417865,0.059272,0
0.717093,0.03853,0.019962,0.09529,0.030586,0
0.72721,0.036491,0.015826,0.12176,0.089584,0
0.603269,0.051337,0.023301,0.297261,0.217159,0
0.643238,0.05249,0.026249,0.263028,0.254099,0
0.73374,0.040783,0.020282,0.181953,0.105352,0
0.721573,0.039683,0.017607,0.131566,0.133742,0
0.692013,0.042911,0.019718,0.100202,0.127177,0
0.735354,0.045691,0.024128,0.17529,0.059478,0
0.718472,0.045949,0.023872,0.179795,0.195534,0
0.601813,0.042659,0.020296,0.186486,0.131026,0
0.677781,0.046375,0.02325,0.202531,0.178137,0
0.799805,0.037933,0.017695,0.170105,0.077728,0
0.726884,0.04622,0.024784,0.190833,0.112821,0
0.649498,0.051273,0.027619,0.221658,0.118428,0
0.66516,0.058271,0.029449,0.328642,0.175558,0
0.739106,0.040878,0.021068,0.162585,0.120819,0
0.594093,0.04363,0.020998,0.152487,0.109765,0
0.631287,0.050815,0.02245,0.258033,0.173436,0
0.718367,0.064661,0.034541,0.383398,0.0659,0
0.721422,0.055893,0.030621,0.320211,0.148662,0
0.753168,0.045624,0.017253,0.170954,0.069236,0
0.697521,0.05373,0.023574,0.256173,0.264994,0
0.67284,0.051124,0.023876,0.221251,0.220658,0
0.639215,0.051486,0.02802,0.310547,0.214065,0
0.753555,0.044901,0.021236,0.180188,0.095238,0
0.60087,0.082661,0.043278,0.421938,0.108092,0
0.631107,0.057595,0.024373,0.29501,0.243883,0
0.739378,0.04417,0.021581,0.156717,0.069299,0
0.702644,0.044618,0.0251,0.165771,0.0696,0
0.739699,0.048987,0.021835,0.166961,0.168864,0
0.659202,0.051954,0.027626,0.237489,0.180719,0
0.668766,0.064345,0.032106,0.346136,0.104977,0
0.65475,0.048786,0.026039,0.236129,0.153309,0
0.728332,0.043488,0.021098,0.15875,0.143247,0
0.72546,0.051201,0.022941,0.197242,0.10057,0
0.754608,0.050035,0.025439,0.221637,0.168432,0
0.772666,0.050497,0.026364,0.239858,0.155771,0
0.6729,0.048547,0.025411,0.190323,0.167198,0
0.6032,0.048362,0.026309,0.288887,0.205489,0
0.709096,0.077461,0.047706,0.366641,0.116117,0
0.741732,0.043202,0.021875,0.07719,0.045444,0
0.706532,0.043457,0.020637,0.103231,0.089117,0
0.651235,0.045296,0.022245,0.13663,0.110041,0
0.713982,0.033371,0.019938,0.102833,0.085998,0
0.77755,0.041071,0.023481,0.240596,0.12835,0
0.622173,0.078736,0.044077,0.39885,0.124208,0
0.62982,0.083662,0.061085,0.314994,0.094658,0
0.703798,0.060512,0.03316,0.260416,0.31648,0
0.734413,0.051619,0.030558,0.162864,0.098768,0
0.673381,0.048188,0.025603,0.155502,0.142126,0
0.733823,0.043,0.024363,0.156148,0.155944,0
0.708516,0.09158,0.062355,0.370186,0.213446,0
0.782937,0.086905,0.063984,0.319311,0.096796,0
0.735643,0.081721,0.053764,0.341353,0.094546,0
0.675915,0.086839,0.052833,0.348347,0.184024,0
0.632045,0.048063,0.023798,0.185075,0.234128,0
0.769947,0.050118,0.027559,0.280136,0.169983,0
0.635426,0.093266,0.059124,0.418158,0.154325,0
0.718112,0.091055,0.069169,0.284909,0.147659,0
0.718822,0.038496,0.017893,0.099773,0.088746,0
0.664451,0.045829,0.023047,0.183649,0.21095,0
0.800338,0.046538,0.023459,0.15508,0.059135,0
0.657942,0.095969,0.058182,0.456892,0.114413,0
0.615723,0.099852,0.061437,0.47722,0.108437,0
0.619301,0.077605,0.050467,0.267601,0.114421,0
0.68224,0.101114,0.088579,0.227187,0.061196,0
0.705689,0.09587,0.083183,0.20595,0.073778,0
0.686826,0.082524,0.06363,0.179313,0.156965,0
0.587906,0.044574,0.020523,0.146343,0.101399,0
0.550426,0.047736,0.024371,0.251572,0.139858,0
0.730755,0.053686,0.02846,0.212815,0.158319,0
0.710122,0.040256,0.020407,0.129757,0.119596,0
0.631202,0.052476,0.029274,0.224398,0.272898,0
0.622974,0.062682,0.030988,0.244226,0.098953,0
0.72251,0.049474,0.032805,0.103448,0.139054,0
0.68026,0.110603,0.099773,0.199218,0.048487,0
0.713677,0.045044,0.021937,0.161088,0.127661,0
0.600643,0.05416,0.027475,0.221146,0.198988,0
0.614153,0.045738,0.024371,0.163929,0.108969,0
0.711876,0.099228,0.077082,0.268011,0.103762,0
0.660308,0.103969,0.091871,0.21723,0.060303,0
0.712333,0.048917,0.0238,0.063875,0.053689,0
0.711264,0.042341,0.023661,0.146806,0.135598,0
0.717754,0.039146,0.016572,0.086376,0.074757,0
0.671137,0.078125,0.060371,0.15028,0.206726,0
0.72074,0.088874,0.054075,0.377776,0.147649,0
0.653236,0.051091,0.027079,0.221677,0.182361,0
0.626273,0.100725,0.074519,0.372131,0.140483,0
0.735982,0.037196,0.017473,0.103075,0.06478,0
0.705049,0.040448,0.020012,0.141777,0.103378,0
0.699874,0.075889,0.041016,0.400153,0.063477,0
0.684378,0.099401,0.084614,0.181747,0.076928,0
0.68184,0.088086,0.056134,0.302813,0.111483,0
0.699379,0.044406,0.022311,0.18904,0.17215,0
0.645222,0.049013,0.025668,0.181274,0.135999,0
0.748564,0.04933,0.027063,0.19986,0.178507,0
0.800769,0.053583,0.027259,0.307005,0.219652,0
0.562698,0.047166,0.023661,0.215885,0.139924,0
0.647003,0.045099,0.024421,0.163817,0.1534,0
0.63904,0.078724,0.042923,0.41602,0.12195,0
0.706398,0.081657,0.051434,0.338281,0.135941,0
0.691316,0.091634,0.071632,0.244047,0.098097,0
0.711512,0.040522,0.019533,0.088566,0.087401,0
0.655772,0.056059,0.02895,0.320066,0.199056,0
0.732761,0.076681,0.054094,0.130855,0.124675,0
0.718885,0.044506,0.022012,0.151639,0.090525,0
0.737222,0.038826,0.019935,0.119066,0.069768,0
0.790705,0.046538,0.022889,0.177028,0.095818,0
0.73301,0.046968,0.023118,0.208855,0.182189,0
0.658322,0.046438,0.022458,0.168327,0.090712,0
0.705402,0.077122,0.042332,0.418582,0.061515,0
0.673293,0.047363,0.023996,0.147818,0.10556,0
0.647801,0.091365,0.070683,0.24296,0.039124,0
0.735088,0.074314,0.050791,0.128274,0.119031,0
0.677217,0.050654,0.024815,0.23077,0.163252,0
0.735,0.050157,0.027336,0.187865,0.122721,0
0.713184,0.069891,0.038108,0.399918,0.055771,0
0.659559,0.082071,0.056836,0.224269,0.097442,0
0.627479,0.054764,0.029291,0.192613,0.119807,0
0.645657,0.051819,0.026897,0.245801,0.148791,0
0.638403,0.054143,0.025551,0.299173,0.202997,0
0.671852,0.075919,0.042138,0.303051,0.252268,0
0.699095,0.066598,0.039282,0.169061,0.15762,0
0.717492,0.047047,0.024905,0.116641,0.099912,0
0.61433,0.042198,0.021183,0.177811,0.199138,0
0.632298,0.052569,0.027301,0.294499,0.226617,0
0.642114,0.040694,0.020609,0.162758,0.308163,0
0.734262,0.044217,0.023083,0.208804,0.180849,0
0.737626,0.048985,0.025781,0.258696,0.236045,0
0.586747,0.059305,0.025296,0.314907,0.204541,0
0.727265,0.045479,0.022122,0.161224,0.128347,0
0.641995,0.0379,0.0226,0.174512,0.13068,0
0.659562,0.051173,0.028623,0.282383,0.224227,0
0.73405,0.038946,0.019366,0.166286,0.126523,0
0.740014,0.048438,0.018761,0.250404,0.184446,0
0.712336,0.045454,0.023751,0.232564,0.195044,0
0.744285,0.057492,0.033204,0.358462,0.237536,0
0.744393,0.049812,0.021303,0.229655,0.127906,0
0.618715,0.064807,0.033364,0.376696,0.229278,0
0.637047,0.056024,0.029173,0.306128,0.220266,0
0.620176,0.052171,0.024344,0.259974,0.277547,0
0.738363,0.055026,0.023726,0.26394,0.21409,0
0.750853,0.058383,0.032211,0.342981,0.214159,0
0.747744,0.039663,0.018535,0.112477,0.074495,0
0.749638,0.056006,0.027501,0.297306,0.155904,0
0.611645,0.056917,0.029204,0.327832,0.187597,0
0.68196,0.045042,0.021683,0.207401,0.204172,0
0.633179,0.052848,0.028049,0.270907,0.257647,0
0.846067,0.04987,0.023496,0.259034,0.042978,0
0.626194,0.048999,0.024682,0.268891,0.11939,0
0.775985,0.044977,0.023066,0.21649,0.143959,0
0.73015,0.062297,0.030831,0.36858,0.161284,0
0.797897,0.054545,0.029742,0.328351,0.095051,0
0.764689,0.050015,0.028122,0.216886,0.084791,0
0.768404,0.038847,0.01638,0.152369,0.074211,0
0.752833,0.057284,0.030625,0.338314,0.247041,0
0.72166,0.044786,0.02197,0.153359,0.12204,0
0.765078,0.04427,0.021987,0.248755,0.187595,0
0.742062,0.058725,0.029757,0.328185,0.137342,0
0.648153,0.049088,0.026039,0.235763,0.200826,0
0.767216,0.051135,0.026904,0.265637,0.135162,0
0.779944,0.048141,0.023564,0.228045,0.123234,0
0.661566,0.050496,0.025085,0.269285,0.201223,0
0.723019,0.050462,0.026704,0.228566,0.130951,0
0.710955,0.045643,0.01776,0.150414,0.206816,0
0.686851,0.054573,0.026673,0.289323,0.234671,0
0.587241,0.050156,0.028468,0.216238,0.104177,0
0.62999,0.05645,0.028681,0.295761,0.198782,0
0.592327,0.05227,0.027592,0.276638,0.248352,0
0.777428,0.049591,0.026208,0.217371,0.126941,0
0.782264,0.051383,0.026796,0.244252,0.137881,0
0.635493,0.051552,0.026581,0.213002,0.106154,0
0.616505,0.049844,0.028122,0.214451,0.144255,0
0.7423,0.057129,0.029963,0.275954,0.219078,0
0.690705,0.050466,0.026447,0.208357,0.15582,0
0.735817,0.052288,0.025755,0.296126,0.232943,0
0.571454,0.055953,0.02894,0.312497,0.203058,0
0.682246,0.056326,0.028968,0.237222,0.148711,0
0.671371,0.0606,0.032269,0.351737,0.187784,0
0.641466,0.057365,0.030192,0.36956,0.25173,0
0.712906,0.055875,0.029447,0.372331,0.208934,0
0.617948,0.053922,0.026084,0.23094,0.2165,0
0.673951,0.064101,0.035247,0.333827,0.209093,0
0.729925,0.061269,0.031434,0.308145,0.194798,0
0.716746,0.039724,0.020828,0.123867,0.109771,0
0.669588,0.06554,0.035475,0.429895,0.168541,0
0.637461,0.063645,0.034933,0.430126,0.139687,0
0.759252,0.057837,0.031188,0.333458,0.144374,0
0.631547,0.060435,0.03434,0.355823,0.114178,0
0.634628,0.052743,0.028005,0.281603,0.135037,0
0.638171,0.060909,0.029701,0.272821,0.189477,0
0.711781,0.056317,0.029389,0.270244,0.213016,0
0.666758,0.058803,0.030517,0.328881,0.163958,0
0.697684,0.04481,0.024461,0.168246,0.155372,0
0.750173,0.066015,0.036504,0.39061,0.232779,0
0.635039,0.048297,0.026428,0.17932,0.123053,0
0.727729,0.042626,0.025532,0.154533,0.115629,0
0.732281,0.037207,0.018595,0.116772,0.105664,0
0.789916,0.040273,0.024606,0.143361,0.085578,0
0.69865,0.043405,0.021411,0.151432,0.152297,0
0.673973,0.049739,0.026169,0.220263,0.133442,0
0.638254,0.044947,0.022804,0.192097,0.253484,0
0.614516,0.057306,0.029708,0.294231,0.214239,0
0.804963,0.042165,0.023177,0.159515,0.05381,0
0.768066,0.052151,0.028045,0.239457,0.146057,0
0.666984,0.049722,0.025341,0.215911,0.228831,0
0.71661,0.036614,0.019271,0.121539,0.145074,0
0.732411,0.037529,0.015752,0.135819,0.15087,0
0.726287,0.031449,0.012902,0.08723,0.086662,0
0.695936,0.033877,0.013322,0.097816,0.105233,0
0.696313,0.029982,0.010924,0.058239,0.057741,0
0.723877,0.036186,0.017607,0.115833,0.125991,0
0.635028,0.04005,0.018867,0.141281,0.140917,0
0.762806,0.033536,0.018222,0.121645,0.061604,0
0.714593,0.029379,0.012338,0.080091,0.077923,0
0.710416,0.050001,0.024645,0.19485,0.146642,0
0.490026,0.042495,0.021128,0.177584,0.055614,0
0.794356,0.0429,0.026463,0.206219,0.092592,0
0.72159,0.051386,0.02951,0.221696,0.165975,0
0.633186,0.048011,0.024128,0.234455,0.222651,0
0.694703,0.034769,0.017648,0.125722,0.138141,0
0.61476,0.045875,0.025419,0.207098,0.142171,0
0.717498,0.047497,0.024495,0.200716,0.159372,0
0.614818,0.051119,0.026442,0.220532,0.152698,0
0.74468,0.04898,0.024086,0.185572,0.125518,0
0.643639,0.046451,0.020949,0.146624,0.118925,0
0.752555,0.045226,0.020141,0.139016,0.086495,0
0.731892,0.053583,0.028999,0.247327,0.104237,0
0.657223,0.053394,0.0272,0.209194,0.162222,0
0.775064,0.050551,0.025936,0.191037,0.116683,0
0.624115,0.05422,0.027252,0.365366,0.153723,0
0.644157,0.058256,0.032477,0.282376,0.120782,0
0.688602,0.067904,0.043454,0.243749,0.14374,0
0.672778,0.08813,0.063429,0.197968,0.099859,0
0.671287,0.053385,0.027179,0.40741,0.148028,0
0.747384,0.057965,0.033228,0.386873,0.284676,0
0.640732,0.053555,0.026426,0.345757,0.194853,0
0.854795,0.057336,0.02622,0.332681,0.073347,0
0.677204,0.051945,0.025425,0.31344,0.183743,0
1,0.088231,0.061801,0.227358,0.188488,0
0.755102,0.049428,0.026748,0.304928,0.231704,0
0.647344,0.084014,0.060385,0.274152,0.140162,0
0.569082,0.088231,0.061801,0.227358,0.987635,0
0.649964,0.049788,0.02692,0.272461,0.173926,0
0.787792,0.047957,0.024686,0.293717,0.123196,0
0.595912,0.055546,0.0289,0.314859,0.08184,0
0.71304,0.057701,0.032485,0.296993,0.092772,0
0.741364,0.049936,0.027234,0.24746,0.182764,0
0.631982,0.071749,0.046491,0.297062,0.101402,0
0.661113,0.046529,0.026573,0.290734,0.143768,0
0.612163,0.056364,0.029571,0.397323,0.237916,0
0.654986,0.061153,0.036739,0.379146,0.129163,0
0.708891,0.058747,0.030287,0.366619,0.191214,0
0.663415,0.047372,0.024164,0.240243,0.135792,0
0.633295,0.051396,0.025105,0.313882,0.182939,0
0.651422,0.045855,0.023777,0.246324,0.183341,0
0.719771,0.052471,0.027307,0.357088,0.138197,0
0.74729,0.05647,0.032193,0.390466,0.157654,0
0.734913,0.049262,0.027139,0.279748,0.1669,0
0.631253,0.06417,0.036326,0.444064,0.139805,0
0.64446,0.051101,0.025847,0.290058,0.196843,0
0.763327,0.048901,0.024514,0.25511,0.134649,0
0.664407,0.088195,0.058542,0.304943,0.234204,0
0.681042,0.101493,0.082192,0.150361,0.124524,0
0.53421,0.05416,0.026179,0.274352,0.112312,0
0.729831,0.100117,0.069357,0.285438,0.143945,0
0.75217,0.040008,0.021327,0.198951,0.107736,0
0.679949,0.053956,0.029529,0.358077,0.118233,0
0.723803,0.053235,0.034954,0.092327,0.091224,0
0.696208,0.043073,0.020966,0.221649,0.148167,0
0.678965,0.087415,0.064392,0.221838,0.101432,0
0.700348,0.038945,0.017397,0.16488,0.101641,0
0.590688,0.047434,0.025113,0.276844,0.147967,0
0.711275,0.0477,0.020998,0.230254,0.326205,0
0.696242,0.033949,0.014968,0.125184,0.08106,0
0.684641,0.046799,0.023119,0.266404,0.161315,0
0.676615,0.067793,0.039977,0.151471,0.274989,0
0.710722,0.049485,0.026373,0.201789,0.132261,0
0.730281,0.035177,0.013411,0.116896,0.072804,0
0.69555,0.082225,0.065946,0.104777,0.11459,0
0.710095,0.046364,0.019776,0.113468,0.130434,0
0.671537,0.065709,0.043537,0.141286,0.167146,0
0.725423,0.043888,0.0222,0.162398,0.098496,0
0.568559,0.049483,0.027734,0.347424,0.117739,0
0.737325,0.05472,0.028652,0.338294,0.167212,0
0.659981,0.069821,0.040195,0.384622,0.119495,0
0.744161,0.038802,0.018873,0.178936,0.099191,0
0.631119,0.037414,0.017198,0.147667,0.147204,0
